Subject,Start Date,End Date,Start Time,End Time,Description,Location
夜鷹 vs Buddyclub,12/06/2020,12/06/2020,08:00 AM,09:00 AM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
江南虎 vs 夜鷹,12/06/2020,12/06/2020,09:00 AM,10:00 AM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
夜鷹 vs 自動人,12/13/2020,12/13/2020,12:00 PM,01:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
益萊 vs 夜鷹,12/13/2020,12/13/2020,01:00 PM,02:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
夜鷹 vs 黃金台科,12/20/2020,12/20/2020,11:00 AM,12:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
磺溪 vs 夜鷹,12/20/2020,12/20/2020,12:00 PM,01:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
東林扶輪社 vs 夜鷹,01/10/2021,01/10/2021,11:00 AM,12:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
夜鷹 vs 太和騰,01/10/2021,01/10/2021,01:00 PM,02:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
