Subject,Start Date,End Date,Start Time,End Time,Description,Location
江南虎 vs 夜鷹,12/06/2020,12/06/2020,09:00 AM,10:00 AM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
Buddyclub vs 江南虎,12/06/2020,12/06/2020,10:00 AM,11:00 AM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
江南虎 vs 太和騰,12/13/2020,12/13/2020,03:00 PM,04:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
磺溪 vs 江南虎,12/13/2020,12/13/2020,04:00 PM,05:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
江南虎 vs 東林扶輪社,12/20/2020,12/20/2020,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
益萊 vs 江南虎,12/20/2020,12/20/2020,03:00 PM,04:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
黃金台科 vs 江南虎,12/27/2020,12/27/2020,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
江南虎 vs 自動人,12/27/2020,12/27/2020,04:00 PM,05:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
