Subject,Start Date,End Date,Start Time,End Time,Description,Location
石牌人 vs 咚咚強,12/06/2020,12/06/2020,09:00 AM,10:00 AM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
獵狐 vs 石牌人,12/06/2020,12/06/2020,10:00 AM,11:00 AM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
可樂旅遊 vs 石牌人,12/20/2020,12/20/2020,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
石牌人 vs 高山校,12/20/2020,12/20/2020,04:00 PM,05:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
石牌人 vs 天母,01/10/2021,01/10/2021,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
海蛟中隊 vs 石牌人,01/10/2021,01/10/2021,03:00 PM,04:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,B場地
南港伙車頭 vs 石牌人,01/17/2021,01/17/2021,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
石牌人 vs 逢聯OB,01/17/2021,01/17/2021,04:00 PM,05:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
