Subject,Start Date,End Date,Start Time,End Time,Description,Location
COROKES vs 陽壘聯盟,12/06/2020,12/06/2020,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
Fourteen vs COROKES,12/06/2020,12/06/2020,03:00 PM,04:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
COROKES vs 陳珀勳診所,12/13/2020,12/13/2020,12:00 PM,01:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
鼎捷國際 vs COROKES,12/13/2020,12/13/2020,01:00 PM,02:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
協技科技 vs COROKES,01/10/2021,01/10/2021,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
COROKES vs 旋風,01/10/2021,01/10/2021,04:00 PM,05:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,A場地
COROKES vs 正德一隆,01/17/2021,01/17/2021,02:00 PM,03:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
宏幃 vs COROKES,01/17/2021,01/17/2021,03:00 PM,04:00 PM,2021 陽明山慢速壘球聯盟 春季熱身賽,C場地
